,Standard Deviation,Return,Portfolio Holdings
77,0.154685692786142,1.793044974872136,"TLS, WOW, GMG, STO, COH, ASX, APA, FPH, DXS, LYC, IPL, SVW, CWY, NHC, JBH, AWC, PMV, ANN, CNU, PRU, CSR, SUL, NUF, IRE, IVC, RRL, NWS, MMS, SIG, PRN"
78,0.16033142943286555,1.5461177491027618,"WES, GMG, ALL, BXB, SUN, IAG, AMC, MGR, WOR, LLC, HVN, BEN, JBH, QUB, AGL, AWC, MTS, AMP, CNU, SGR, ZIM, NUF, IFL, IVC, MND, KAR, ABC, SIG, MSB, AGG"
79,0.171400259983741,2.442748740325946,"NAB, WBC, WES, FMG, RIO, ALL, QBE, SHL, CPU, MIN, IGO, WHC, TWE, SPK, OZL, GPT, BSL, WOR, LLC, NHC, ALQ, AWC, MTS, PMV, AMP, DOW, ABP, IFL, RRL, NWS"
80,0.16095582235243877,1.6849958892437735,"WBC, ANZ, MQG, FMG, WOW, GMG, REA, SHL, JHX, ASX, REH, ALD, ORI, NHC, PMV, ILU, BKW, FLT, BLD, ABP, EVT, NUF, GNC, RRL, NWS, ABC, PTM, SWM, SIG, AGG"
81,0.18280469307715302,1.320982298297276,"NAB, WES, REA, RMD, RHC, IAG, SOL, REH, SGP, GPT, MGR, SEK, CAR, SVW, ORI, LLC, NHC, QUB, AMP, BPT, PRU, GOZ, TAH, GNC, PPT, MND, KAR, SWM, MSB, AGG"
82,0.1946413138928402,1.232254337362329,"MQG, RIO, GMG, QBE, CPU, SUN, IAG, QAN, REH, ORG, WHC, DXS, MGR, LYC, WOR, SVW, ORI, NHC, ALQ, CGF, ILU, FBU, BKW, FLT, TAH, IFL, PPT, MND, RRL, MYR"
83,0.18335665556581693,2.3085713102181105,"WBC, MQG, WES, TCL, RIO, ALL, BXB, SHL, JHX, IGO, FPH, SGP, OZL, WOR, AZJ, SVW, ALQ, JBH, PMV, ILU, ANN, BKW, CNU, SGR, KAR, ABC, MMS, ERA, MSB, MYR"
84,0.17750467565441716,1.2570986277862732,"WBC, TCL, WOW, STO, NCM, JHX, IGO, IAG, AMC, SOL, VCX, DXS, BSL, LYC, CWY, NHC, BEN, QUB, MTS, FBU, SGR, BWP, PDN, SGM, CQR, NUF, HLS, IRE, CMW, NWH"
85,0.16578192544188136,1.8900361198279003,"CSL, NAB, WBC, MQG, TLS, BXB, SUN, ASX, IGO, FPH, ORG, SPK, VCX, GPT, LYC, SEK, WOR, NHC, HVN, BOQ, JBH, MTS, ANN, BKW, HLS, IRE, CMW, PPT, PRN, MYR"
86,0.1736560068110311,1.551833552907767,"CSL, NAB, MQG, FMG, RIO, QBE, NCM, AMC, REH, ORG, TWE, SPK, OZL, LYC, CAR, LLC, BEN, QUB, BKW, GOZ, EVT, SUL, KAR, RRL, ABC, PTM, ERA, SWM, SIG, MYR"
87,0.18075717323783994,2.1432733161724444,"CSL, WBC, WES, TCL, ALL, QBE, NCM, BXB, REA, RMD, JHX, COH, REH, ORG, WHC, TWE, LYC, ALQ, CGF, AWC, PMV, BLD, PDN, GOZ, IFL, CMW, SFR, MND, ERA, PRN"
88,0.16448399879736508,1.0624741770662096,"WBC, TCL, WOW, RIO, QBE, IAG, AMC, REH, WHC, LYC, WOR, YAL, CAR, ALD, NHC, HVN, AGL, ILU, BPT, ANN, CNU, SGR, PRU, EVT, CSR, IFL, IVC, ABC, PTM, MYR"
89,0.1588843796005953,1.5390272628554778,"CSL, TCL, QBE, MIN, COH, QAN, SPK, MGR, CAR, ALD, LLC, BOQ, CGF, AGL, AMP, ANN, FBU, CNU, PRU, ABP, CQR, CSR, SUL, HLS, SFR, PPT, RRL, SIG, MYR, AGG"
90,0.1950882726510895,1.9710442768594647,"MQG, FMG, STO, NCM, JHX, MIN, IGO, FPH, SOL, VCX, OZL, CAR, CWY, QUB, AGL, ILU, BPT, FBU, BLD, DOW, PDN, CQR, TAH, IFL, CMW, IVC, ABC, MMS, MYR, AGG"
91,0.17369041666189644,0.9838627098878034,"NAB, TCL, RIO, NCM, SHL, CPU, AMC, SGP, BSL, SEK, YAL, AZJ, SVW, AWC, MTS, AMP, BPT, CNU, BLD, SGM, EVT, TAH, NUF, KAR, RRL, NWS, ABC, ERA, PRN, AGG"
92,0.16451487151804628,1.585323908773169,"NAB, FMG, WOW, NCM, SHL, CPU, COH, IAG, APA, WHC, SPK, BSL, CAR, SVW, LLC, AGL, MTS, AMP, ILU, ANN, ZIM, BWP, CSR, SFR, MND, PTM, SWM, SIG, PRN, JHG"
93,0.18033731967836128,2.018406961197095,"CSL, MQG, RIO, GMG, MIN, COH, IAG, APA, AMC, QAN, WHC, SPK, VCX, DXS, MGR, AZJ, SVW, CWY, CGF, BKW, FLT, BLD, SGR, PRU, PDN, CQR, CMW, SFR, ERA, MSB"
